name,category,subcategory,price,discounted_price,status,product_type,stock_count,available_sizes,Brand,color,Origin,HS Code,Model,description,small_description,Tags,mfg,images
Cables & Wires - 1.5 sqmm 1C 750V LSZH,Electrical,Cables & Wires,3000,2500,active,box,100,"1,2,3,4,5",Siemens,,China,8544,SIE-136C,,"Siemens China 1.5 sqmm single-core LSZH cable. 750V rated, compact and fire-safe wiring solution for sensitive modern building environments.",Cables & Wires,,88.png
"Conduit & Accessories - uPVC Conduit Ø25mm, Heavy Gauge",Electrical,Conduit & Accessories,3000,2500,active,set,100,"1,2,3,4,5",ABB,,India,3917,ABB-660C,,"ABB India Ø25mm uPVC heavy-gauge conduit. Durable protection for electrical wiring, designed for high-impact resistance in industrial environments.",Conduit & Accessories,,89.png
"Conduit & Accessories - uPVC Conduit Ø25mm, Heavy Gauge",Electrical,Conduit & Accessories,3000,2500,active,pcs,100,"1,2,3,4,5",ABB,,India,3917,ABB-867C,,"ABB India Ø25mm uPVC heavy-gauge conduit. High-quality construction ensures reliable, long-term cable management and structural protection for electrical systems.",Conduit & Accessories,,90.png
"Conduit & Accessories - uPVC Conduit Ø40mm, Heavy Gauge",Electrical,Conduit & Accessories,3000,2500,active,kg,100,"1,2,3,4,5",ABB,,Germany,3917,ABB-245A,,ABB Germany Ø40mm uPVC heavy-gauge conduit. Large-diameter German-engineered protection for heavy-duty wiring in demanding industrial or commercial projects.,Conduit & Accessories,,91.png
"Conduit & Accessories - uPVC Conduit Ø40mm, Heavy Gauge",Electrical,Conduit & Accessories,3000,2500,active,kg,100,"1,2,3,4,5",ABB,,Germany,3917,ABB-297X,,"ABB Germany Ø40mm uPVC heavy-gauge conduit. Robust and reliable, this heavy-gauge piping provides superior insulation and impact safety for cables.",Conduit & Accessories,,92.png
"Conduit & Accessories - uPVC Conduit Ø25mm, Heavy Gauge",Electrical,Conduit & Accessories,3000,2500,active,pair,100,"1,2,3,4,5",ABB,,China,3917,ABB-813A,,ABB China Ø25mm uPVC heavy-gauge conduit. Precision-manufactured for durable cable protection and easy installation in standard electrical networks.,Conduit & Accessories,,93.png
"Conduit & Accessories - uPVC Conduit Ø50mm, Heavy Gauge",Electrical,Conduit & Accessories,3000,2500,active,box,100,"1,2,3,4,5",ABB,,Germany,3917,ABB-197B,,"ABB Germany Ø50mm uPVC heavy-gauge conduit. Maximum diameter protection for high-capacity cabling, ensuring peak safety and structural integrity.",Conduit & Accessories,,94.png
"Conduit & Accessories - uPVC Conduit Ø25mm, Heavy Gauge",Electrical,Conduit & Accessories,3000,2500,active,mtr,100,"1,2,3,4,5",ABB,,Saudi Arabia,3917,ABB-628B,,ABB Saudi Arabia Ø25mm uPVC heavy-gauge conduit. High-strength conduit designed to withstand harsh environmental conditions in electrical installations.,Conduit & Accessories,,95.png
"Conduit & Accessories - uPVC Conduit Ø20mm, Heavy Gauge",Electrical,Conduit & Accessories,3000,2500,active,set,100,"1,2,3,4,5",ABB,,Japan,3917,ABB-581C,,"ABB Japan Ø20mm uPVC heavy-gauge conduit. Compact, high-precision conduit providing excellent protection for specialized wiring in restricted spaces.",Conduit & Accessories,,96.png
"Conduit & Accessories - uPVC Conduit Ø32mm, Heavy Gauge",Electrical,Conduit & Accessories,3000,2500,active,pair,100,"1,2,3,4,5",ABB,,Saudi Arabia,3917,ABB-490C,,"ABB Saudi Arabia Ø32mm uPVC heavy-gauge conduit. Versatile medium-diameter protection for electrical circuits, offering high durability and safety.",Conduit & Accessories,,97.png
"Conduit & Accessories - uPVC Conduit Ø32mm, Heavy Gauge",Electrical,Conduit & Accessories,3000,2500,active,box,100,"1,2,3,4,5",ABB,,India,3917,ABB-893X,,"ABB India Ø32mm uPVC heavy-gauge conduit. Strong and reliable cable management solution for commercial infrastructure, ensuring safe power distribution.",Conduit & Accessories,,98.png
"Conduit & Accessories - uPVC Conduit Ø50mm, Heavy Gauge",Electrical,Conduit & Accessories,3000,2500,active,pcs,100,"1,2,3,4,5",ABB,,Germany,3917,ABB-428B,,"ABB Germany Ø50mm uPVC heavy-gauge conduit. Industrial-grade protection for high-voltage cables, engineered for maximum impact and environmental resistance.",Conduit & Accessories,,99.png
"Conduit & Accessories - uPVC Conduit Ø40mm, Heavy Gauge",Electrical,Conduit & Accessories,3000,2500,active,roll,100,"1,2,3,4,5",ABB,,China,3917,ABB-751B,,"ABB China Ø40mm uPVC heavy-gauge conduit. Engineered for superior impact resistance, providing a durable and reliable protective housing for electrical cables.",Conduit & Accessories,,100.png
"Conduit & Accessories - uPVC Conduit Ø40mm, Heavy Gauge",Electrical,Conduit & Accessories,3000,2500,active,roll,100,"1,2,3,4,5",Hager,,Japan,3917,HAG-350X,,Hager Japan Ø40mm uPVC heavy-gauge conduit. High-precision Japanese manufacturing ensures consistent quality and robust protection for heavy-duty industrial wiring.,Conduit & Accessories,,101.png
"Conduit & Accessories - uPVC Conduit Ø40mm, Heavy Gauge",Electrical,Conduit & Accessories,3000,2500,active,pcs,100,"1,2,3,4,5",Hager,,UAE,3917,HAG-833B,,"Hager UAE Ø40mm uPVC heavy-gauge conduit. Designed for regional infrastructure needs, offering high-strength protection against environmental stress and physical impact.",Conduit & Accessories,,102.png
"Conduit & Accessories - uPVC Conduit Ø50mm, Heavy Gauge",Electrical,Conduit & Accessories,3000,2500,active,roll,100,"1,2,3,4,5",Hager,,UAE,3917,HAG-527C,,"Hager UAE Ø50mm uPVC heavy-gauge conduit. Large-diameter high-impact piping for maximum cable capacity, ensuring safe and organized industrial power distribution.",Conduit & Accessories,,103.png
"Conduit & Accessories - uPVC Conduit Ø40mm, Heavy Gauge",Electrical,Conduit & Accessories,3000,2500,active,kg,100,"1,2,3,4,5",Hager,,India,3917,HAG-500X,,"Hager India Ø40mm uPVC heavy-gauge conduit. Robust and reliable containment system, providing essential insulation and structural safety for electrical circuits.",Conduit & Accessories,,104.png
"Conduit & Accessories - uPVC Conduit Ø25mm, Heavy Gauge",Electrical,Conduit & Accessories,3000,2500,active,mtr,100,"1,2,3,4,5",Hager,,UAE,3917,HAG-329C,,"Hager UAE Ø25mm uPVC heavy-gauge conduit. Versatile standard protection for electrical wiring, featuring heavy-duty walls for enhanced durability and safety.",Conduit & Accessories,,105.png
"Conduit & Accessories - uPVC Conduit Ø20mm, Heavy Gauge",Electrical,Conduit & Accessories,3000,2500,active,box,100,"1,2,3,4,5",Hager,,Germany,3917,HAG-673X,,"Hager Germany Ø20mm uPVC heavy-gauge conduit. Compact, precision-engineered German conduit providing high-level protection for specialized low-diameter electrical installations.",Conduit & Accessories,,106.png
"Conduit & Accessories - uPVC Conduit Ø20mm, Heavy Gauge",Electrical,Conduit & Accessories,3000,2500,active,roll,100,"1,2,3,4,5",Hager,,UAE,3917,HAG-499X,,Hager UAE Ø20mm uPVC heavy-gauge conduit. Durable small-gauge piping designed for reliable cable management in demanding residential or commercial environments.,Conduit & Accessories,,107.png
"Conduit & Accessories - uPVC Conduit Ø40mm, Heavy Gauge",Electrical,Conduit & Accessories,3000,2500,active,set,100,"1,2,3,4,5",Hager,,Germany,3917,HAG-601C,,"Hager Germany Ø40mm uPVC heavy-gauge conduit. Superior German-grade protection for industrial cabling, offering high resistance to impact and chemical exposure.",Conduit & Accessories,,108.png
"Conduit & Accessories - uPVC Conduit Ø40mm, Heavy Gauge",Electrical,Conduit & Accessories,3000,2500,active,pcs,100,"1,2,3,4,5",Hager,,Germany,3917,HAG-377B,,"Hager Germany Ø40mm uPVC heavy-gauge conduit. Professional-grade electrical containment, providing high thermal stability and long-term structural integrity for cables.",Conduit & Accessories,,109.png
"Conduit & Accessories - uPVC Conduit Ø40mm, Heavy Gauge",Electrical,Conduit & Accessories,3000,2500,active,mtr,100,"1,2,3,4,5",Hager,,Germany,3917,HAG-980A,,"Hager Germany Ø40mm uPVC heavy-gauge conduit. Precision-extruded heavy-wall piping, ensuring maximum safety and durability for complex electrical infrastructure projects.",Conduit & Accessories,,110.png
"Conduit & Accessories - uPVC Conduit Ø25mm, Heavy Gauge",Electrical,Conduit & Accessories,3000,2500,active,box,100,"1,2,3,4,5",Hager,,Germany,3917,HAG-960A,,Hager Germany Ø25mm uPVC heavy-gauge conduit. High-impact resistant conduit designed for secure cable routing and superior protection in industrial settings.,Conduit & Accessories,,111.png
"Conduit & Accessories - uPVC Conduit Ø20mm, Heavy Gauge",Electrical,Conduit & Accessories,3000,2500,active,mtr,100,"1,2,3,4,5",Hager,,Germany,3917,HAG-628B,,"Hager Germany Ø20mm uPVC heavy-gauge conduit. Small-diameter heavy-duty protection, providing reliable and safe housing for sensitive electrical control wiring.",Conduit & Accessories,,112.png
"Conduit & Accessories - uPVC Conduit Ø20mm, Heavy Gauge",Electrical,Conduit & Accessories,3000,2500,active,pair,100,"1,2,3,4,5",Hager,,Saudi Arabia,3917,HAG-449X,,"Hager Saudi Arabia Ø20mm uPVC heavy-gauge conduit. Locally optimized high-strength conduit, engineered to withstand harsh environmental conditions and impacts.",Conduit & Accessories,,113.png
"Conduit & Accessories - uPVC Conduit Ø50mm, Heavy Gauge",Electrical,Conduit & Accessories,3000,2500,active,pcs,100,"1,2,3,4,5",Hager,,China,3917,HAG-948B,,"Hager China Ø50mm uPVC heavy-gauge conduit. Maximum-capacity protective piping, designed for high-voltage industrial cable management and structural safety.",Conduit & Accessories,,114.png
"Conduit & Accessories - uPVC Conduit Ø40mm, Heavy Gauge",Electrical,Conduit & Accessories,3000,2500,active,set,100,"1,2,3,4,5",Hager,,China,3917,HAG-128X,,"Hager China Ø40mm uPVC heavy-gauge conduit. Reliable and cost-effective heavy-duty protection, ensuring safe and efficient routing for electrical power lines.",Conduit & Accessories,,115.png
"Conduit & Accessories - uPVC Conduit Ø20mm, Heavy Gauge",Electrical,Conduit & Accessories,3000,2500,active,pcs,100,"1,2,3,4,5",Legrand,,Japan,3917,LEG-161X,,"Legrand Japan Ø20mm uPVC heavy-gauge conduit. Precision-molded compact protection, offering superior Japanese quality for specialized high-performance electrical wiring.",Conduit & Accessories,,116.png
"Conduit & Accessories - uPVC Conduit Ø32mm, Heavy Gauge",Electrical,Conduit & Accessories,3000,2500,active,pcs,100,"1,2,3,4,5",Legrand,,Japan,3917,LEG-906X,,"Legrand Japan Ø32mm uPVC heavy-gauge conduit. Durable medium-diameter protective piping, providing excellent impact resistance and high-quality electrical insulation.",Conduit & Accessories,,117.png
"Conduit & Accessories - uPVC Conduit Ø25mm, Heavy Gauge",Electrical,Conduit & Accessories,3000,2500,active,box,100,"1,2,3,4,5",Legrand,,Japan,3917,LEG-811B,,"Legrand Japan Ø25mm uPVC heavy-gauge conduit. High-standard protective housing for electrical circuits, ensuring long-term durability and safety for wiring.",Conduit & Accessories,,118.png
"Conduit & Accessories - uPVC Conduit Ø40mm, Heavy Gauge",Electrical,Conduit & Accessories,3000,2500,active,pcs,100,"1,2,3,4,5",Legrand,,China,3917,LEG-628B,,Legrand China Ø40mm uPVC heavy-gauge conduit. Robust heavy-wall construction designed for maximum protection of industrial power cables in various environments.,Conduit & Accessories,,119.png
"Conduit & Accessories - uPVC Conduit Ø40mm, Heavy Gauge",Electrical,Conduit & Accessories,3000,2500,active,set,100,"1,2,3,4,5",Legrand,,UAE,3917,LEG-320C,,"Legrand UAE Ø40mm uPVC heavy-gauge conduit. Regional-grade high-impact protection, ensuring reliable and safe containment for commercial electrical distribution systems.",Conduit & Accessories,,120.png
"Conduit & Accessories - uPVC Conduit Ø25mm, Heavy Gauge",Electrical,Conduit & Accessories,3000,2500,active,mtr,100,"1,2,3,4,5",Legrand,,UAE,3917,LEG-184X,,"Legrand UAE Ø25mm uPVC heavy-gauge conduit. Strong and flexible electrical containment solution, providing essential protection for standard wiring applications.",Conduit & Accessories,,121.png
"Conduit & Accessories - uPVC Conduit Ø50mm, Heavy Gauge",Electrical,Conduit & Accessories,3000,2500,active,roll,100,"1,2,3,4,5",Legrand,,Germany,3917,LEG-915X,,"Legrand Germany Ø50mm uPVC heavy-gauge conduit. Industrial-strength large-diameter protection, German-engineered for maximum safety and impact resistance in infrastructure.",Conduit & Accessories,,122.png
"Conduit & Accessories - uPVC Conduit Ø25mm, Heavy Gauge",Electrical,Conduit & Accessories,3000,2500,active,set,100,"1,2,3,4,5",Legrand,,Germany,3917,LEG-590A,,"Legrand Germany Ø25mm uPVC heavy-gauge conduit. High-precision protective piping, offering superior insulation and durability for professional electrical installations.",Conduit & Accessories,,123.png
"Conduit & Accessories - uPVC Conduit Ø20mm, Heavy Gauge",Electrical,Conduit & Accessories,3000,2500,active,box,100,"1,2,3,4,5",Legrand,,Japan,3917,LEG-961B,,"Legrand Japan Ø20mm uPVC heavy-gauge conduit. Compact and robust Japanese-made conduit, providing high-level structural safety for small-diameter electrical lines.",Conduit & Accessories,,124.png
"Conduit & Accessories - uPVC Conduit Ø20mm, Heavy Gauge",Electrical,Conduit & Accessories,3000,2500,active,roll,100,"1,2,3,4,5",Legrand,,UAE,3917,LEG-952B,,"Legrand UAE Ø20mm uPVC heavy-gauge conduit. Reliable small-gauge protection, specifically designed to withstand regional environmental factors in electrical wiring.",Conduit & Accessories,,125.png
"Conduit & Accessories - uPVC Conduit Ø50mm, Heavy Gauge",Electrical,Conduit & Accessories,3000,2500,active,set,100,"1,2,3,4,5",Legrand,,India,3917,LEG-287A,,"Legrand India Ø50mm uPVC heavy-gauge conduit. High-capacity industrial protective piping, ensuring safe management and containment of heavy electrical cables.",Conduit & Accessories,,126.png
"Conduit & Accessories - uPVC Conduit Ø25mm, Heavy Gauge",Electrical,Conduit & Accessories,3000,2500,active,mtr,100,"1,2,3,4,5",Legrand,,Germany,3917,LEG-224C,,"Legrand Germany Ø25mm uPVC heavy-gauge conduit. Precision-engineered heavy-duty protection, offering superior safety and long-term reliability for electrical power circuits.",Conduit & Accessories,,127.png
"Conduit & Accessories - uPVC Conduit Ø20mm, Heavy Gauge",Electrical,Conduit & Accessories,3000,2500,active,mtr,100,"1,2,3,4,5",Legrand,,Germany,3917,LEG-550C,,"Legrand Germany Ø20mm uPVC heavy-gauge conduit. High-quality German small-diameter conduit, providing specialized protection for critical control and signal wiring.",Conduit & Accessories,,128.png
"Conduit & Accessories - uPVC Conduit Ø50mm, Heavy Gauge",Electrical,Conduit & Accessories,3000,2500,active,pcs,100,"1,2,3,4,5",Legrand,,Japan,3917,LEG-782A,,"Legrand Japan Ø50mm uPVC heavy-gauge conduit. High-capacity Japanese-standard protection, ensuring peak structural integrity for large-scale industrial cable networks.",Conduit & Accessories,,129.png
"Conduit & Accessories - uPVC Conduit Ø32mm, Heavy Gauge",Electrical,Conduit & Accessories,3000,2500,active,mtr,100,"1,2,3,4,5",Legrand,,Germany,3917,LEG-510X,,"Legrand Germany Ø32mm uPVC heavy-gauge conduit. Durable medium-capacity protective piping, engineered for high-impact resistance in demanding commercial environments.",Conduit & Accessories,,130.png
"Conduit & Accessories - uPVC Conduit Ø20mm, Heavy Gauge",Electrical,Conduit & Accessories,3000,2500,active,set,100,"1,2,3,4,5",Legrand,,Japan,3917,LEG-290B,,"Legrand Japan Ø20mm uPVC heavy-gauge conduit. Precision compact containment, providing reliable Japanese-grade protection for high-performance electrical installations.",Conduit & Accessories,,131.png
"Conduit & Accessories - uPVC Conduit Ø32mm, Heavy Gauge",Electrical,Conduit & Accessories,3000,2500,active,kg,100,"1,2,3,4,5",Legrand,,India,3917,LEG-300X,,"Legrand India Ø32mm uPVC heavy-gauge conduit. Strong and reliable medium-diameter piping, designed for efficient and safe electrical cable management.",Conduit & Accessories,,132.png
"Conduit & Accessories - uPVC Conduit Ø50mm, Heavy Gauge",Electrical,Conduit & Accessories,3000,2500,active,pcs,100,"1,2,3,4,5",Legrand,,UAE,3917,LEG-249B,,"Legrand UAE Ø50mm uPVC heavy-gauge conduit. Regional-grade large-diameter protection, providing robust containment for high-capacity industrial power systems.",Conduit & Accessories,,133.png
"Conduit & Accessories - uPVC Conduit Ø40mm, Heavy Gauge",Electrical,Conduit & Accessories,3000,2500,active,roll,100,"1,2,3,4,5",Riyadh Cables,,Germany,3917,RIY-355X,,"Riyadh Cables Germany Ø40mm uPVC heavy-gauge conduit. German-engineered heavy-duty protection, offering superior impact resistance for large-scale electrical projects.",Conduit & Accessories,,134.png
"Conduit & Accessories - uPVC Conduit Ø20mm, Heavy Gauge",Electrical,Conduit & Accessories,3000,2500,active,set,100,"1,2,3,4,5",Riyadh Cables,,Germany,3917,RIY-321A,,"Riyadh Cables Germany Ø20mm uPVC heavy-gauge conduit. Compact precision conduit, providing high-level safety and protection for specialized small-diameter wiring.",Conduit & Accessories,,135.png
"Conduit & Accessories - uPVC Conduit Ø40mm, Heavy Gauge",Electrical,Conduit & Accessories,3000,2500,active,kg,100,"1,2,3,4,5",Riyadh Cables,,Japan,3917,RIY-468C,,"Riyadh Cables Japan Ø40mm uPVC heavy-gauge conduit. High-quality Japanese-standard protective piping, ensuring durable and reliable housing for industrial cables.",Conduit & Accessories,,136.png
"Conduit & Accessories - uPVC Conduit Ø40mm, Heavy Gauge",Electrical,Conduit & Accessories,3000,2500,active,set,100,"1,2,3,4,5",Riyadh Cables,,UAE,3917,RIY-930X,,"Riyadh Cables UAE Ø40mm uPVC heavy-gauge conduit. Regionally optimized high-strength protection, designed for secure and durable electrical power distribution.",Conduit & Accessories,,137.png
"Conduit & Accessories - uPVC Conduit Ø50mm, Heavy Gauge",Electrical,Conduit & Accessories,3000,2500,active,mtr,100,"1,2,3,4,5",Riyadh Cables,,Saudi Arabia,3917,RIY-288C,,"Riyadh Cables Saudi Arabia Ø50mm uPVC heavy-gauge conduit. Large-diameter robust piping, providing maximum protection for high-capacity cabling in infrastructure.",Conduit & Accessories,,138.png
"Conduit & Accessories - uPVC Conduit Ø32mm, Heavy Gauge",Electrical,Conduit & Accessories,3000,2500,active,pcs,100,"1,2,3,4,5",Riyadh Cables,,Germany,3917,RIY-620A,,"Riyadh Cables Germany Ø32mm uPVC heavy-gauge conduit. Precision-engineered medium-capacity protection, ensuring high-impact safety for various electrical applications.",Conduit & Accessories,,139.png
"Conduit & Accessories - uPVC Conduit Ø50mm, Heavy Gauge",Electrical,Conduit & Accessories,3000,2500,active,pair,100,"1,2,3,4,5",Riyadh Cables,,China,3917,RIY-344A,,"Riyadh Cables China Ø50mm uPVC heavy-gauge conduit. High-capacity industrial protective piping, designed for reliable and safe management of heavy power cables.",Conduit & Accessories,,140.png
"Conduit & Accessories - uPVC Conduit Ø25mm, Heavy Gauge",Electrical,Conduit & Accessories,3000,2500,active,mtr,100,"1,2,3,4,5",Riyadh Cables,,China,3917,RIY-318B,,"Riyadh Cables China Ø25mm uPVC heavy-gauge conduit. Reliable standard-diameter protection, providing durable and cost-effective containment for electrical wiring.",Conduit & Accessories,,141.png
